"ID","External ID","Name","Type","Step ID","Is Completed"
"478588971300834","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478588970700103","No"
"478588971400755","90347-50953889-departed","Departed from Stop","departed","478588970700103","No"
"478588971500714","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478588970700103","No"
"478588972000294","2194564-50953890-arrived","Arrived at Stop","arrived","478588971600905","No"
"478588972100242","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478588971600905","No"
"478588972200159","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478588971600905","No"
"478588972300395","2194564-50953890-departed","Departed from Stop","departed","478588971600905","No"
"478588972400337","2194564-50953890-expense","Report Expenses","expense","478588971600905","No"
"478588972500288","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478588971600905","No"
"478588988800616","90347-50953889-arrived","Arrived at Stop","arrived","478588988700087","Yes"
"478588988800949","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478588988700087","Yes"
"478588988900315","90347-50953889-etaToStop","ETA to Stop","etaToStop","478588988700087","Yes"
"478588988900768","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478588988700087","Yes"
"478588989000114","90347-50953889-departed","Departed from Stop","departed","478588988700087","Yes"
"478588989000465","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478588988700087","No"
"478588989200220","2194564-50953890-arrived","Arrived at Stop","arrived","478588989000882","Yes"
"478588989200564","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478588989000882","Yes"
"478588989200899","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478588989000882","Yes"
"478588989300233","2194564-50953890-departed","Departed from Stop","departed","478588989000882","Yes"
"478588989300576","2194564-50953890-expense","Report Expenses","expense","478588989000882","No"
"478588989400031","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478588989000882","No"
"478589006600370","90347-50953889-arrived","Arrived at Stop","arrived","478589006200005","No"
"478589006700324","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478589006200005","No"
"478589006800275","90347-50953889-etaToStop","ETA to Stop","etaToStop","478589006200005","No"
"478589006900220","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478589006200005","No"
"478589007000152","90347-50953889-departed","Departed from Stop","departed","478589006200005","No"
"478589007100098","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478589006200005","No"
"478589007600767","2194564-50953890-arrived","Arrived at Stop","arrived","478589007200451","No"
"478589007700719","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478589007200451","No"
"478589007800646","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478589007200451","No"
"478589007900585","2194564-50953890-departed","Departed from Stop","departed","478589007200451","No"
"478589008000522","2194564-50953890-expense","Report Expenses","expense","478589007200451","No"
"478589008100452","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478589007200451","No"
"478589026000077","90347-50953889-arrived","Arrived at Stop","arrived","478589025600090","Yes"
"478589026100008","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478589025600090","Yes"
"478589026100945","90347-50953889-etaToStop","ETA to Stop","etaToStop","478589025600090","Yes"
"478589026300577","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478589025600090","Yes"
"478589026400505","90347-50953889-departed","Departed from Stop","departed","478589025600090","Yes"
"478589026500454","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478589025600090","No"
"478589027000068","2194564-50953890-arrived","Arrived at Stop","arrived","478589026600685","Yes"
"478589027100001","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478589026600685","Yes"
"478589027100962","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478589026600685","Yes"
"478589027200910","2194564-50953890-departed","Departed from Stop","departed","478589026600685","Yes"
"478589027300850","2194564-50953890-expense","Report Expenses","expense","478589026600685","No"
"478589027400846","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478589026600685","No"
"478589043200961","90347-50953889-arrived","Arrived at Stop","arrived","478589043100387","No"
"478589043300323","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478589043100387","No"
"478589043300665","90347-50953889-etaToStop","ETA to Stop","etaToStop","478589043100387","No"
"478589043400001","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478589043100387","No"
"478589043400349","90347-50953889-departed","Departed from Stop","departed","478589043100387","No"
"478589043400700","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478589043100387","No"
"478589043700381","2194564-50953890-arrived","Arrived at Stop","arrived","478589043500118","No"
"478589043700722","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478589043500118","No"
"478589043800070","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478589043500118","No"
"478589043800422","2194564-50953890-departed","Departed from Stop","departed","478589043500118","No"
"478589043800777","2194564-50953890-expense","Report Expenses","expense","478589043500118","No"
"478589043900122","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478589043500118","No"
"478589060800862","90347-50953889-arrived","Arrived at Stop","arrived","478589060400897","Yes"
"478589061000090","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478589060400897","Yes"
"478589061500222","90347-50953889-etaToStop","ETA to Stop","etaToStop","478589060400897","Yes"
"478589061600161","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478589060400897","Yes"
"478589061700096","90347-50953889-departed","Departed from Stop","departed","478589060400897","Yes"
"478589061800023","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478589060400897","No"
"478589062200603","2194564-50953890-arrived","Arrived at Stop","arrived","478589061900223","Yes"
"478589062300547","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478589061900223","Yes"
"478589062400497","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478589061900223","Yes"
"478589062500426","2194564-50953890-departed","Departed from Stop","departed","478589061900223","Yes"
"478589062600346","2194564-50953890-expense","Report Expenses","expense","478589061900223","No"
"478589062700263","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478589061900223","No"
"478589080100746","90347-50953889-arrived","Arrived at Stop","arrived","478589079700362","Yes"
"478589080200697","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478589079700362","Yes"
"478589080300632","90347-50953889-etaToStop","ETA to Stop","etaToStop","478589079700362","Yes"
"478589080400562","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478589079700362","Yes"
"478589080500497","90347-50953889-departed","Departed from Stop","departed","478589079700362","Yes"
"478589080600784","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478589079700362","No"
"478589081100824","2194564-50953890-arrived","Arrived at Stop","arrived","478589080800015","Yes"
"478589081200766","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478589080800015","Yes"
"478589081300724","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478589080800015","Yes"
"478589081400675","2194564-50953890-departed","Departed from Stop","departed","478589080800015","Yes"
"478589081500617","2194564-50953890-expense","Report Expenses","expense","478589080800015","No"
"478589081600548","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478589080800015","No"
"478589099500628","90347-50953889-arrived","Arrived at Stop","arrived","478589099300999","Yes"
"478589099500983","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478589099300999","Yes"
"478589099600339","90347-50953889-etaToStop","ETA to Stop","etaToStop","478589099300999","Yes"
"478589099600691","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478589099300999","Yes"
"478589099700034","90347-50953889-departed","Departed from Stop","departed","478589099300999","Yes"
"478589099700385","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478589099300999","No"
"478589099900248","2194564-50953890-arrived","Arrived at Stop","arrived","478589099700795","Yes"
"478589099900607","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478589099700795","Yes"
"478589100500584","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478589099700795","Yes"
"478589100600017","2194564-50953890-departed","Departed from Stop","departed","478589099700795","Yes"
"478589100600366","2194564-50953890-expense","Report Expenses","expense","478589099700795","No"
"478589100600792","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478589099700795","No"
"478590636400270","90347-50953889-arrived","Arrived at Stop","arrived","478590636200729","Yes"
"478590636400607","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590636200729","Yes"
"478590636400948","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590636200729","Yes"
"478590636500313","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590636200729","Yes"
"478590636500687","90347-50953889-departed","Departed from Stop","departed","478590636200729","Yes"
"478590636600027","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590636200729","No"
"478590636800526","2194564-50953890-arrived","Arrived at Stop","arrived","478590636700227","Yes"
"478590636800890","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590636700227","Yes"
"478590636900257","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590636700227","Yes"
"478590636900614","2194564-50953890-departed","Departed from Stop","departed","478590636700227","Yes"
"478590636900950","2194564-50953890-expense","Report Expenses","expense","478590636700227","No"
"478590637000299","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590636700227","Yes"
"478590654000074","90347-50953889-arrived","Arrived at Stop","arrived","478590653500977","Yes"
"478590654100054","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590653500977","Yes"
"478590654200037","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590653500977","Yes"
"478590654300088","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590653500977","Yes"
"478590654400106","90347-50953889-departed","Departed from Stop","departed","478590653500977","Yes"
"478590654500117","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590653500977","No"
"478590655000519","2194564-50953890-arrived","Arrived at Stop","arrived","478590654600359","Yes"
"478590655100486","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590654600359","Yes"
"478590655200461","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590654600359","Yes"
"478590655300421","2194564-50953890-departed","Departed from Stop","departed","478590654600359","Yes"
"478590655400376","2194564-50953890-expense","Report Expenses","expense","478590654600359","No"
"478590655500335","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590654600359","Yes"
"478590671400465","90347-50953889-arrived","Arrived at Stop","arrived","478590671200903","Yes"
"478590671400834","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590671200903","Yes"
"478590671500191","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590671200903","Yes"
"478590671500541","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590671200903","Yes"
"478590671500918","90347-50953889-departed","Departed from Stop","departed","478590671200903","Yes"
"478590671600283","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590671200903","Yes"
"478590671800022","2194564-50953890-arrived","Arrived at Stop","arrived","478590671600726","Yes"
"478590671800365","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590671600726","Yes"
"478590671800716","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590671600726","Yes"
"478590671900063","2194564-50953890-departed","Departed from Stop","departed","478590671600726","Yes"
"478590671900420","2194564-50953890-expense","Report Expenses","expense","478590671600726","No"
"478590671900787","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590671600726","No"
"478590689200254","90347-50953889-arrived","Arrived at Stop","arrived","478590688800154","Yes"
"478590689300526","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590688800154","Yes"
"478590689400492","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590688800154","Yes"
"478590689500437","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590688800154","Yes"
"478590689700141","90347-50953889-departed","Departed from Stop","departed","478590688800154","Yes"
"478590689800075","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590688800154","Yes"
"478590690200692","2194564-50953890-arrived","Arrived at Stop","arrived","478590689900276","Yes"
"478590690300631","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590689900276","Yes"
"478590690400552","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590689900276","Yes"
"478590690500480","2194564-50953890-departed","Departed from Stop","departed","478590689900276","Yes"
"478590690600414","2194564-50953890-expense","Report Expenses","expense","478590689900276","No"
"478590690700362","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590689900276","No"
"478590708300754","90347-50953889-arrived","Arrived at Stop","arrived","478590707900776","Yes"
"478590708400703","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590707900776","Yes"
"478590708500647","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590707900776","Yes"
"478590708700329","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590707900776","Yes"
"478590708800280","90347-50953889-departed","Departed from Stop","departed","478590707900776","Yes"
"478590708900232","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590707900776","Yes"
"478590709400334","2194564-50953890-arrived","Arrived at Stop","arrived","478590709000473","Yes"
"478590709500300","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590709000473","Yes"
"478590709600279","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590709000473","Yes"
"478590709700224","2194564-50953890-departed","Departed from Stop","departed","478590709000473","Yes"
"478590709800176","2194564-50953890-expense","Report Expenses","expense","478590709000473","No"
"478590709900116","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590709000473","No"
"478590726200145","90347-50953889-arrived","Arrived at Stop","arrived","478590726000581","Yes"
"478590726200509","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590726000581","Yes"
"478590726200859","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590726000581","Yes"
"478590726300221","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590726000581","Yes"
"478590726300571","90347-50953889-departed","Departed from Stop","departed","478590726000581","Yes"
"478590726300911","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590726000581","Yes"
"478590726500712","2194564-50953890-arrived","Arrived at Stop","arrived","478590726400365","Yes"
"478590726600081","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590726400365","Yes"
"478590726600458","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590726400365","Yes"
"478590726600848","2194564-50953890-departed","Departed from Stop","departed","478590726400365","Yes"
"478590726700208","2194564-50953890-expense","Report Expenses","expense","478590726400365","No"
"478590726700568","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590726400365","No"
"478590744900453","90347-50953889-arrived","Arrived at Stop","arrived","478590744500313","Yes"
"478590745000405","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590744500313","Yes"
"478590745100351","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590744500313","Yes"
"478590745200322","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590744500313","Yes"
"478590745300269","90347-50953889-departed","Departed from Stop","departed","478590744500313","Yes"
"478590745400204","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590744500313","Yes"
"478590745900647","2194564-50953890-arrived","Arrived at Stop","arrived","478590745600170","Yes"
"478590746000603","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590745600170","Yes"
"478590746100549","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590745600170","Yes"
"478590746200811","2194564-50953890-departed","Departed from Stop","departed","478590745600170","Yes"
"478590746500236","2194564-50953890-expense","Report Expenses","expense","478590745600170","No"
"478590746700413","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590745600170","No"
"478590764400419","90347-50953889-arrived","Arrived at Stop","arrived","478590764000334","Yes"
"478590764500373","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590764000334","Yes"
"478590764600432","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590764000334","Yes"
"478590764700466","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590764000334","Yes"
"478590764800403","90347-50953889-departed","Departed from Stop","departed","478590764000334","Yes"
"478590764900340","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590764000334","No"
"478590765500018","2194564-50953890-arrived","Arrived at Stop","arrived","478590765100371","Yes"
"478590765500953","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590765100371","Yes"
"478590765600908","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590765100371","Yes"
"478590765700856","2194564-50953890-departed","Departed from Stop","departed","478590765100371","Yes"
"478590765800787","2194564-50953890-expense","Report Expenses","expense","478590765100371","No"
"478590765900749","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590765100371","No"
"478590782700914","90347-50953889-arrived","Arrived at Stop","arrived","478590782400557","Yes"
"478590782800320","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590782400557","Yes"
"478590782800728","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590782400557","Yes"
"478590782900087","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590782400557","Yes"
"478590782900485","90347-50953889-departed","Departed from Stop","departed","478590782400557","Yes"
"478590782900837","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590782400557","No"
"478590783100737","2194564-50953890-arrived","Arrived at Stop","arrived","478590783000315","Yes"
"478590783200140","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590783000315","Yes"
"478590783200508","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590783000315","Yes"
"478590783200849","2194564-50953890-departed","Departed from Stop","departed","478590783000315","Yes"
"478590783300205","2194564-50953890-expense","Report Expenses","expense","478590783000315","No"
"478590783300583","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590783000315","No"
"478590801400347","90347-50953889-arrived","Arrived at Stop","arrived","478590800800699","Yes"
"478590801500304","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590800800699","Yes"
"478590801600255","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590800800699","Yes"
"478590801700195","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590800800699","Yes"
"478590801800168","90347-50953889-departed","Departed from Stop","departed","478590800800699","Yes"
"478590801900113","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590800800699","No"
"478590802300793","2194564-50953890-arrived","Arrived at Stop","arrived","478590802000329","Yes"
"478590802400735","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590802000329","Yes"
"478590802500694","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590802000329","Yes"
"478590802600675","2194564-50953890-departed","Departed from Stop","departed","478590802000329","Yes"
"478590802700626","2194564-50953890-expense","Report Expenses","expense","478590802000329","No"
"478590802800615","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590802000329","No"
"478590821000635","90347-50953889-arrived","Arrived at Stop","arrived","478590820600684","Yes"
"478590821100601","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590820600684","Yes"
"478590821200540","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590820600684","Yes"
"478590821300472","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590820600684","Yes"
"478590821500220","90347-50953889-departed","Departed from Stop","departed","478590820600684","Yes"
"478590821600157","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590820600684","Yes"
"478590822000903","2194564-50953890-arrived","Arrived at Stop","arrived","478590821700415","Yes"
"478590822100856","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590821700415","Yes"
"478590822200810","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590821700415","Yes"
"478590822400693","2194564-50953890-departed","Departed from Stop","departed","478590821700415","Yes"
"478590822500667","2194564-50953890-expense","Report Expenses","expense","478590821700415","No"
"478590822600617","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590821700415","No"
"478590838700285","90347-50953889-arrived","Arrived at Stop","arrived","478590838400720","Yes"
"478590839000247","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590838400720","Yes"
"478590839000623","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590838400720","Yes"
"478590839000992","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590838400720","Yes"
"478590839100361","90347-50953889-departed","Departed from Stop","departed","478590838400720","Yes"
"478590839100715","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590838400720","No"
"478590839300556","2194564-50953890-arrived","Arrived at Stop","arrived","478590839200167","Yes"
"478590839300898","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590839200167","Yes"
"478590839400243","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590839200167","Yes"
"478590839400605","2194564-50953890-departed","Departed from Stop","departed","478590839200167","Yes"
"478590839400957","2194564-50953890-expense","Report Expenses","expense","478590839200167","No"
"478590839500320","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590839200167","No"
"478590856600116","90347-50953889-arrived","Arrived at Stop","arrived","478590856200200","Yes"
"478590856700043","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590856200200","Yes"
"478590856700986","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590856200200","Yes"
"478590856800927","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590856200200","Yes"
"478590856900867","90347-50953889-departed","Departed from Stop","departed","478590856200200","Yes"
"478590857000801","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590856200200","No"
"478590857500316","2194564-50953890-arrived","Arrived at Stop","arrived","478590857100993","Yes"
"478590857600255","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590857100993","Yes"
"478590857700198","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590857100993","Yes"
"478590857800130","2194564-50953890-departed","Departed from Stop","departed","478590857100993","Yes"
"478590857900073","2194564-50953890-expense","Report Expenses","expense","478590857100993","No"
"478590858000005","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590857100993","No"
"478590874200099","90347-50953889-arrived","Arrived at Stop","arrived","478590874000057","Yes"
"478590874200460","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590874000057","Yes"
"478590874200853","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590874000057","Yes"
"478590874300203","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590874000057","Yes"
"478590874300554","90347-50953889-departed","Departed from Stop","departed","478590874000057","Yes"
"478590874300934","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590874000057","No"
"478590874500713","2194564-50953890-arrived","Arrived at Stop","arrived","478590874400364","Yes"
"478590874600065","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590874400364","Yes"
"478590874600417","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590874400364","Yes"
"478590874600765","2194564-50953890-departed","Departed from Stop","departed","478590874400364","Yes"
"478590874700169","2194564-50953890-expense","Report Expenses","expense","478590874400364","No"
"478590874700553","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590874400364","No"
"478590891100698","90347-50953889-arrived","Arrived at Stop","arrived","478590890700604","Yes"
"478590891200628","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590890700604","Yes"
"478590891300554","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590890700604","Yes"
"478590891400489","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590890700604","Yes"
"478590891500426","90347-50953889-departed","Departed from Stop","departed","478590890700604","Yes"
"478590891600367","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590890700604","No"
"478590892100679","2194564-50953890-arrived","Arrived at Stop","arrived","478590891700556","Yes"
"478590892200678","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590891700556","Yes"
"478590892300607","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590891700556","Yes"
"478590892400576","2194564-50953890-departed","Departed from Stop","departed","478590891700556","Yes"
"478590892500517","2194564-50953890-expense","Report Expenses","expense","478590891700556","No"
"478590892600450","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590891700556","No"
"478590909200778","90347-50953889-arrived","Arrived at Stop","arrived","478590908800879","Yes"
"478590909300705","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590908800879","Yes"
"478590909400628","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590908800879","Yes"
"478590909500553","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590908800879","Yes"
"478590909600484","90347-50953889-departed","Departed from Stop","departed","478590908800879","Yes"
"478590909700419","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590908800879","No"
"478590910200007","2194564-50953890-arrived","Arrived at Stop","arrived","478590909800595","Yes"
"478590910200936","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590909800595","Yes"
"478590910300866","2194564-50953890-paperworkReference","Paperwork","paperworkReference","478590909800595","Yes"
"478590910400799","2194564-50953890-departed","Departed from Stop","departed","478590909800595","Yes"
"478590910500735","2194564-50953890-expense","Report Expenses","expense","478590909800595","No"
"478590910600669","2194564-50953890-requestApprovalDrop","Request Approval for Changed Work","requestApprovalDrop","478590909800595","No"
"478590926500833","90347-50953889-arrived","Arrived at Stop","arrived","478590926400223","Yes"
"478590926600184","90347-50953889-pickupLoadedTrailingUnit","Pickup Loaded Trailing Unit","pickupLoadedTrailingUnit","478590926400223","Yes"
"478590926600527","90347-50953889-etaToStop","ETA to Stop","etaToStop","478590926400223","Yes"
"478590926600887","90347-50953889-natNalUpdate","Update NAT/NAL","natNalUpdate","478590926400223","Yes"
"478590926700235","90347-50953889-departed","Departed from Stop","departed","478590926400223","Yes"
"478590926700590","90347-50953889-requestApprovalPickup","Request Approval for Changed Work","requestApprovalPickup","478590926400223","No"
"478590926900386","2194564-50953890-arrived","Arrived at Stop","arrived","478590926800044","Yes"
"478590926900747","2194564-50953890-dropLoaded","Drop Loaded","dropLoaded","478590926800044","Yes"
